256.0,256.0,0,0,-1
31,5,57,33,0
31,33,57,58,0
31,58,57,87,0
31,87,56,119,0
56,87,57,119,0
31,55,36,85,1
56,55,62,55,1
51,55,57,83,1
51,83,57,85,1
31,85,41,116,1
31,116,41,120,1
43,85,57,105,1
43,105,58,122,1
43,85,47,112,0
43,112,47,119,0
46,85,47,115,1
46,114,47,123,1
29,5,30,8,0
29,5,30,10,0
18,5,31,9,0
29,9,31,14,1
27,1,30,3,1
43,119,44,125,0
41,119,45,148,0
41,119,42,142,1
41,142,42,151,1
42,148,45,173,0
45,170,70,173,0
1405.0,3415.0,0,1,2,1
1405.0,3418.0,0,1,2,1
1405.0,3419.0,0,1,2,1
1405.0,3420.0,0,1,2,1
1405.0,3422.0,0,1,2,1
1405.0,3423.0,0,1,2,1
1404.0,3424.0,0,1,2,1
1404.0,3425.0,0,1,2,1
1404.0,3427.0,0,1,2,1
1404.0,3430.0,0,1,2,1
1404.0,3431.0,0,1,2,1
1404.0,3434.0,0,1,2,1
1404.0,3435.0,0,1,2,1
1404.0,3437.0,0,1,2,1
1404.0,3439.0,0,1,2,1
1404.0,3440.0,0,1,2,1
1404.0,3442.0,0,1,2,1
1404.0,3443.0,0,1,2,1
1404.0,3445.0,0,1,2,1
1404.0,3446.0,0,1,2,1
1404.0,3447.0,0,1,2,1
1404.0,3448.0,0,1,2,1
1404.0,3449.0,0,1,2,1
1404.0,3450.0,0,1,2,1
1404.0,3451.0,0,1,2,1
1404.0,3452.0,0,1,2,1
1404.0,3453.0,0,1,2,1
1404.0,3454.0,0,1,2,1
1404.0,3455.0,0,1,2,1
1404.0,3456.0,0,1,2,1
1404.0,3457.0,0,1,2,1
1404.0,3458.0,0,1,2,1
1404.0,3459.0,0,1,2,1
1404.0,3460.0,0,1,2,1
1404.0,3461.0,0,1,2,1
891.0,3469.0,0,1,2,1
892.0,3470.0,0,1,2,1
896.0,3471.0,0,1,2,1
898.0,3471.0,0,1,2,1
901.0,3471.0,0,1,2,1
904.0,3471.0,0,1,2,1
908.0,3473.0,0,1,2,1
912.0,3473.0,0,1,2,1
915.0,3473.0,0,1,2,1
918.0,3473.0,0,1,2,1
921.0,3473.0,0,1,2,1
922.0,3474.0,0,1,2,1
924.0,3474.0,0,1,2,1
926.0,3474.0,0,1,2,1
927.0,3474.0,0,1,2,1
928.0,3474.0,0,1,2,1
948.0,3474.0,0,1,2,1
968.0,3474.0,0,1,2,1
988.0,3474.0,0,1,2,1
1008.0,3474.0,0,1,2,1
1028.0,3474.0,0,1,2,1
1048.0,3474.0,0,1,2,1
1068.0,3474.0,0,1,2,1
1088.0,3474.0,0,1,2,1
1108.0,3474.0,0,1,2,1
1128.0,3474.0,0,1,2,1
1148.0,3474.0,0,1,2,1
1168.0,3474.0,0,1,2,1
1188.0,3474.0,0,1,2,1
1208.0,3474.0,0,1,2,1
1228.0,3474.0,0,1,2,1
1248.0,3474.0,0,1,2,1
1268.0,3474.0,0,1,2,1
1288.0,3474.0,0,1,2,1
1308.0,3474.0,0,1,2,1
1328.0,3474.0,0,1,2,1
1348.0,3474.0,0,1,2,1
1368.0,3474.0,0,1,2,1
1388.0,3474.0,0,1,2,1
1408.0,3474.0,0,1,2,1
1428.0,3474.0,0,1,2,1
71,173,72,174,0
1426.0,3466.0,0,1,0,1
71,173,72,174,1
71,173,72,174,1
69,170,70,171,0
1382.0,3413.0,0,1,0,1
1382.0,3414.0,0,1,0,1
1382.0,3415.0,0,1,0,1
1382.0,3416.0,0,1,0,1
1382.0,3417.0,0,1,0,1
1382.0,3418.0,0,1,0,1
1382.0,3419.0,0,1,0,1
1382.0,3420.0,0,1,0,1
1382.0,3422.0,0,1,0,1
1382.0,3423.0,0,1,0,1
1382.0,3424.0,0,1,0,1
1382.0,3425.0,0,1,0,1
1382.0,3426.0,0,1,0,1
1382.0,3427.0,0,1,0,1
1382.0,3428.0,0,1,0,1
1382.0,3429.0,0,1,0,1
1382.0,3430.0,0,1,0,1
1382.0,3431.0,0,1,0,1
1382.0,3433.0,0,1,0,1
1382.0,3434.0,0,1,0,1
1382.0,3435.0,0,1,0,1
1382.0,3437.0,0,1,0,1
1382.0,3438.0,0,1,0,1
1382.0,3439.0,0,1,0,1
1382.0,3440.0,0,1,0,1
1382.0,3441.0,0,1,0,1
1382.0,3442.0,0,1,0,1
1382.0,3443.0,0,1,0,1
1383.0,3443.0,0,1,0,1
1383.0,3442.0,0,1,0,1
1383.0,3440.0,0,1,0,1
1383.0,3439.0,0,1,0,1
1383.0,3438.0,0,1,0,1
1383.0,3436.0,0,1,0,1
1383.0,3433.0,0,1,0,1
1383.0,3430.0,0,1,0,1
1383.0,3428.0,0,1,0,1
1383.0,3426.0,0,1,0,1
932.0,2428.0,0,1,1,1
932.0,2427.0,0,1,1,1
931.0,2426.0,0,1,1,1
931.0,2424.0,0,1,1,1
931.0,2422.0,0,1,1,1
931.0,2421.0,0,1,1,1
931.0,2420.0,0,1,1,1
931.0,2418.0,0,1,1,1
931.0,2417.0,0,1,1,1
931.0,2416.0,0,1,1,1
40,119,41,120,2
57,4,58,5,2
922.0,3393.0,0,1,0,1
925.0,3393.0,0,1,0,1
931.0,3393.0,0,1,0,1
937.0,3394.0,0,1,0,1
945.0,3395.0,0,1,0,1
954.0,3395.0,0,1,0,1
962.0,3395.0,0,1,0,1
970.0,3396.0,0,1,0,1
979.0,3399.0,0,1,0,1
985.0,3399.0,0,1,0,1
991.0,3400.0,0,1,0,1
995.0,3400.0,0,1,0,1
1000.0,3400.0,0,1,0,1
1003.0,3400.0,0,1,0,1
1007.0,3400.0,0,1,0,1
1008.0,3400.0,0,1,0,1
1011.0,3400.0,0,1,0,1
1012.0,3400.0,0,1,0,1
1013.0,3400.0,0,1,0,1
1014.0,3400.0,0,1,0,1
1015.0,3400.0,0,1,0,1
1016.0,3400.0,0,1,0,1
1018.0,3400.0,0,1,0,1
1019.0,3400.0,0,1,0,1
1020.0,3400.0,0,1,0,1
1021.0,3400.0,0,1,0,1
1022.0,3400.0,0,1,0,1
1023.0,3400.0,0,1,0,1
1025.0,3400.0,0,1,0,1
1027.0,3400.0,0,1,0,1
1030.0,3400.0,0,1,0,1
1032.0,3400.0,0,1,0,1
1034.0,3400.0,0,1,0,1
1036.0,3400.0,0,1,0,1
1039.0,3400.0,0,1,0,1
1040.0,3400.0,0,1,0,1
1042.0,3400.0,0,1,0,1
1039.0,3400.0,0,1,0,1
1034.0,3400.0,0,1,0,1
1030.0,3400.0,0,1,0,1
1023.0,3400.0,0,1,0,1
1018.0,3400.0,0,1,0,1
1011.0,3400.0,0,1,0,1
1007.0,3400.0,0,1,0,1
998.0,3400.0,0,1,0,1
992.0,3400.0,0,1,0,1
986.0,3400.0,0,1,0,1
982.0,3400.0,0,1,0,1
978.0,3400.0,0,1,0,1
972.0,3400.0,0,1,0,1
970.0,3400.0,0,1,0,1
965.0,3399.0,0,1,0,1
962.0,3399.0,0,1,0,1
960.0,3399.0,0,1,0,1
959.0,3398.0,0,1,0,1
957.0,3398.0,0,1,0,1
955.0,3398.0,0,1,0,1
953.0,3398.0,0,1,0,1
951.0,3398.0,0,1,0,1
949.0,3397.0,0,1,0,1
947.0,3397.0,0,1,0,1
945.0,3397.0,0,1,0,1
944.0,3396.0,0,1,0,1
941.0,3396.0,0,1,0,1
939.0,3396.0,0,1,0,1
937.0,3396.0,0,1,0,1
935.0,3395.0,0,1,0,1
934.0,3395.0,0,1,0,1
933.0,3395.0,0,1,0,1
931.0,3394.0,0,1,0,1
930.0,3394.0,0,1,0,1
929.0,3394.0,0,1,0,1
928.0,3394.0,0,1,0,1
926.0,3394.0,0,1,0,1
925.0,3394.0,0,1,0,1
924.0,3394.0,0,1,0,1
923.0,3394.0,0,1,0,1
921.0,3394.0,0,1,0,1
920.0,3394.0,0,1,0,1
919.0,3394.0,0,1,0,1
918.0,3394.0,0,1,0,1
917.0,3394.0,0,1,0,1
917.0,3393.0,0,1,0,1
916.0,3393.0,0,1,0,1
915.0,3393.0,0,1,0,1
914.0,3393.0,0,1,0,1
913.0,3393.0,0,1,0,1
912.0,3393.0,0,1,0,1
913.0,3393.0,0,1,0,1
917.0,3393.0,0,1,0,1
923.0,3393.0,0,1,0,1
927.0,3393.0,0,1,0,1
932.0,3393.0,0,1,0,1
939.0,3393.0,0,1,0,1
944.0,3393.0,0,1,0,1
950.0,3393.0,0,1,0,1
956.0,3393.0,0,1,0,1
963.0,3393.0,0,1,0,1
968.0,3393.0,0,1,0,1
974.0,3393.0,0,1,0,1
978.0,3393.0,0,1,0,1
985.0,3393.0,0,1,0,1
988.0,3393.0,0,1,0,1
991.0,3393.0,0,1,0,1
994.0,3393.0,0,1,0,1
997.0,3393.0,0,1,0,1
1000.0,3393.0,0,1,0,1
1001.0,3393.0,0,1,0,1
1003.0,3393.0,0,1,0,1
1004.0,3393.0,0,1,0,1
1005.0,3393.0,0,1,0,1
1008.0,3393.0,0,1,0,1
1009.0,3393.0,0,1,0,1
1010.0,3393.0,0,1,0,1
1012.0,3393.0,0,1,0,1
1014.0,3393.0,0,1,0,1
1016.0,3393.0,0,1,0,1
1018.0,3393.0,0,1,0,1
1021.0,3393.0,0,1,0,1
1024.0,3393.0,0,1,0,1
1025.0,3393.0,0,1,0,1
1028.0,3393.0,0,1,0,1
1030.0,3393.0,0,1,0,1
1032.0,3393.0,0,1,0,1
1035.0,3393.0,0,1,0,1
1036.0,3393.0,0,1,0,1
1039.0,3393.0,0,1,0,1
1041.0,3393.0,0,1,0,1
1043.0,3393.0,0,1,0,1
1044.0,3393.0,0,1,0,1
1045.0,3393.0,0,1,0,1
1046.0,3393.0,0,1,0,1
1048.0,3393.0,0,1,0,1
1050.0,3393.0,0,1,0,1
1051.0,3392.0,0,1,0,1
1052.0,3392.0,0,1,0,1
1055.0,3392.0,0,1,0,1
1057.0,3392.0,0,1,0,1
1058.0,3392.0,0,1,0,1
1061.0,3392.0,0,1,0,1
1062.0,3392.0,0,1,0,1
1063.0,3392.0,0,1,0,1
1064.0,3392.0,0,1,0,1
1067.0,3392.0,0,1,0,1
1069.0,3392.0,0,1,0,1
1070.0,3392.0,0,1,0,1
1073.0,3392.0,0,1,0,1
1075.0,3392.0,0,1,0,1
1078.0,3392.0,0,1,0,1
1079.0,3392.0,0,1,0,1
1081.0,3392.0,0,1,0,1
1082.0,3392.0,0,1,0,1
1085.0,3392.0,0,1,0,1
1087.0,3392.0,0,1,0,1
1089.0,3392.0,0,1,0,1
1092.0,3392.0,0,1,0,1
1094.0,3392.0,0,1,0,1
1096.0,3392.0,0,1,0,1
1098.0,3392.0,0,1,0,1
1103.0,3392.0,0,1,0,1
1105.0,3392.0,0,1,0,1
1107.0,3392.0,0,1,0,1
1110.0,3392.0,0,1,0,1
1113.0,3392.0,0,1,0,1
1114.0,3392.0,0,1,0,1
1116.0,3392.0,0,1,0,1
1118.0,3392.0,0,1,0,1
1120.0,3392.0,0,1,0,1
1122.0,3392.0,0,1,0,1
1126.0,3392.0,0,1,0,1
1128.0,3392.0,0,1,0,1
1129.0,3392.0,0,1,0,1
1132.0,3392.0,0,1,0,1
1135.0,3392.0,0,1,0,1
1138.0,3392.0,0,1,0,1
1141.0,3392.0,0,1,0,1
1145.0,3392.0,0,1,0,1
1147.0,3392.0,0,1,0,1
1150.0,3392.0,0,1,0,1
1152.0,3392.0,0,1,0,1
1154.0,3392.0,0,1,0,1
1157.0,3392.0,0,1,0,1
1159.0,3392.0,0,1,0,1
1163.0,3392.0,0,1,0,1
1166.0,3392.0,0,1,0,1
1168.0,3392.0,0,1,0,1
1171.0,3392.0,0,1,0,1
1175.0,3392.0,0,1,0,1
1177.0,3392.0,0,1,0,1
1180.0,3392.0,0,1,0,1
1183.0,3392.0,0,1,0,1
1185.0,3390.0,0,1,0,1
1187.0,3390.0,0,1,0,1
1189.0,3390.0,0,1,0,1
1192.0,3390.0,0,1,0,1
1194.0,3389.0,0,1,0,1
1196.0,3387.0,0,1,0,1
1200.0,3387.0,0,1,0,1
1202.0,3387.0,0,1,0,1
1207.0,3386.0,0,1,0,1
1208.0,3386.0,0,1,0,1
1209.0,3386.0,0,1,0,1
1211.0,3386.0,0,1,0,1
1214.0,3386.0,0,1,0,1
1216.0,3386.0,0,1,0,1
1219.0,3386.0,0,1,0,1
1222.0,3386.0,0,1,0,1
1225.0,3386.0,0,1,0,1
1227.0,3386.0,0,1,0,1
1230.0,3386.0,0,1,0,1
1232.0,3386.0,0,1,0,1
1235.0,3386.0,0,1,0,1
1238.0,3386.0,0,1,0,1
1241.0,3386.0,0,1,0,1
1243.0,3386.0,0,1,0,1
1247.0,3386.0,0,1,0,1
1248.0,3386.0,0,1,0,1
1252.0,3386.0,0,1,0,1
1255.0,3386.0,0,1,0,1
1258.0,3386.0,0,1,0,1
1260.0,3386.0,0,1,0,1
1262.0,3386.0,0,1,0,1
1264.0,3386.0,0,1,0,1
1266.0,3386.0,0,1,0,1
1267.0,3386.0,0,1,0,1
1269.0,3386.0,0,1,0,1
1270.0,3386.0,0,1,0,1
1272.0,3386.0,0,1,0,1
1274.0,3386.0,0,1,0,1
1275.0,3386.0,0,1,0,1
1276.0,3386.0,0,1,0,1
1277.0,3386.0,0,1,0,1
1279.0,3386.0,0,1,0,1
1280.0,3386.0,0,1,0,1
1282.0,3386.0,0,1,0,1
1283.0,3386.0,0,1,0,1
1284.0,3386.0,0,1,0,1
1285.0,3386.0,0,1,0,1
1286.0,3386.0,0,1,0,1
1288.0,3386.0,0,1,0,1
1290.0,3386.0,0,1,0,1
1291.0,3386.0,0,1,0,1
1293.0,3386.0,0,1,0,1
1296.0,3386.0,0,1,0,1
1297.0,3386.0,0,1,0,1
1299.0,3386.0,0,1,0,1
1301.0,3386.0,0,1,0,1
1303.0,3386.0,0,1,0,1
1306.0,3386.0,0,1,0,1
1309.0,3386.0,0,1,0,1
1312.0,3386.0,0,1,0,1
1315.0,3386.0,0,1,0,1
1317.0,3386.0,0,1,0,1
1320.0,3386.0,0,1,0,1
1322.0,3386.0,0,1,0,1
1323.0,3386.0,0,1,0,1
1325.0,3386.0,0,1,0,1
1326.0,3386.0,0,1,0,1
1327.0,3386.0,0,1,0,1
1328.0,3386.0,0,1,0,1
1330.0,3386.0,0,1,0,1
1331.0,3386.0,0,1,0,1
1332.0,3386.0,0,1,0,1
1333.0,3386.0,0,1,0,1
1334.0,3386.0,0,1,0,1
1335.0,3386.0,0,1,0,1
1337.0,3386.0,0,1,0,1
1338.0,3386.0,0,1,0,1
1339.0,3386.0,0,1,0,1
1340.0,3386.0,0,1,0,1
1342.0,3386.0,0,1,0,1
1343.0,3386.0,0,1,0,1
1344.0,3386.0,0,1,0,1
1345.0,3386.0,0,1,0,1
1346.0,3386.0,0,1,0,1
1347.0,3386.0,0,1,0,1
1348.0,3386.0,0,1,0,1
1349.0,3386.0,0,1,0,1
1350.0,3386.0,0,1,0,1
1351.0,3386.0,0,1,0,1
1352.0,3386.0,0,1,0,1
1353.0,3386.0,0,1,0,1
1354.0,3386.0,0,1,0,1
1355.0,3386.0,0,1,0,1
1356.0,3386.0,0,1,0,1
1357.0,3386.0,0,1,0,1
1359.0,3386.0,0,1,0,1
1361.0,3386.0,0,1,0,1
1363.0,3386.0,0,1,0,1
1365.0,3386.0,0,1,0,1
1366.0,3387.0,0,1,0,1
1367.0,3387.0,0,1,0,1
1369.0,3387.0,0,1,0,1
1371.0,3387.0,0,1,0,1
1373.0,3387.0,0,1,0,1
1375.0,3388.0,0,1,0,1
1376.0,3388.0,0,1,0,1
1377.0,3388.0,0,1,0,1
1379.0,3388.0,0,1,0,1
1380.0,3388.0,0,1,0,1
1381.0,3388.0,0,1,0,1
1383.0,3388.0,0,1,0,1
1384.0,3388.0,0,1,0,1
1385.0,3388.0,0,1,0,1
1387.0,3388.0,0,1,0,1
1388.0,3388.0,0,1,0,1
1389.0,3388.0,0,1,0,1
1391.0,3388.0,0,1,0,1
1392.0,3388.0,0,1,0,1
1393.0,3388.0,0,1,0,1
1394.0,3388.0,0,1,0,1
1395.0,3388.0,0,1,0,1
1396.0,3388.0,0,1,0,1
1397.0,3388.0,0,1,0,1
1398.0,3388.0,0,1,0,1
1399.0,3388.0,0,1,0,1
1400.0,3388.0,0,1,0,1
1401.0,3388.0,0,1,0,1
1402.0,3388.0,0,1,0,1
1404.0,3389.0,0,1,0,1
1405.0,3389.0,0,1,0,1
1406.0,3390.0,0,1,0,1
1406.0,3391.0,0,1,0,1
1406.0,3393.0,0,1,0,1
1406.0,3394.0,0,1,0,1
1406.0,3396.0,0,1,0,1
1406.0,3397.0,0,1,0,1
1406.0,3399.0,0,1,0,1
1406.0,3400.0,0,1,0,1
1406.0,3401.0,0,1,0,1
1406.0,3402.0,0,1,0,1
1406.0,3403.0,0,1,0,1
1406.0,3405.0,0,1,0,1
1406.0,3407.0,0,1,0,1
1406.0,3409.0,0,1,0,1
1406.0,3410.0,0,1,0,1
1406.0,3411.0,0,1,0,1
1406.0,3412.0,0,1,0,1
1406.0,3413.0,0,1,0,1
1406.0,3414.0,0,1,0,1
1406.0,3415.0,0,1,0,1
1406.0,3417.0,0,1,0,1
1406.0,3419.0,0,1,0,1
1406.0,3421.0,0,1,0,1
1406.0,3422.0,0,1,0,1
1406.0,3423.0,0,1,0,1
1406.0,3424.0,0,1,0,1
1406.0,3425.0,0,1,0,1
1406.0,3426.0,0,1,0,1
1406.0,3427.0,0,1,0,1
1406.0,3429.0,0,1,0,1
1406.0,3430.0,0,1,0,1
1406.0,3431.0,0,1,0,1
1406.0,3432.0,0,1,0,1
1406.0,3433.0,0,1,0,1
1406.0,3434.0,0,1,0,1
1406.0,3435.0,0,1,0,1
1406.0,3436.0,0,1,0,1
1406.0,3438.0,0,1,0,1
1406.0,3440.0,0,1,0,1
1406.0,3441.0,0,1,0,1
1406.0,3443.0,0,1,0,1
1406.0,3444.0,0,1,0,1
1406.0,3446.0,0,1,0,1
1406.0,3447.0,0,1,0,1
1406.0,3448.0,0,1,0,1
1406.0,3449.0,0,1,0,1
256.0,256.0,0,0,-1
55,2,59,5,1
44,168,70,169,0
70,168,71,169,0
22,83,0,0,-2
21,7,0,0,4
21,7,0,0,-2
20,7,0,0,4
204,38,0,0,-3
68,170,0,0,7
68,170,0,0,-3
68,170,0,0,7
68,170,0,0,-3
69,171,0,0,7
TheCreator,0,0,0,-4
